wallet,role,token_outcome_norm,notional_usd,trade_count
0xea7957606f259bcba522a4681494555547a7a9cc,maker,YES,7542.23595,3
0xea7957606f259bcba522a4681494555547a7a9cc,taker,NO,785.00083,1
0xea7957606f259bcba522a4681494555547a7a9cc,taker,YES,4699.16096,4
0xeafc14c8639ef6fbf882b74c3e6de2fe72d10d5c,maker,YES,757.5603,1
0xeafc14c8639ef6fbf882b74c3e6de2fe72d10d5c,taker,NO,1556.58048,2
0xeafc14c8639ef6fbf882b74c3e6de2fe72d10d5c,taker,YES,757.5603,1
0xebdfd86787aab9c151b2e9b3648f4848fc2ada25,taker,NO,1263.56346,1
0xec0fea48c6522572a001e265ac64506a20e9d44e,maker,NO,1703.2816,1
0xec15908a72702ef0b229171b9c534a64c04e9b0c,taker,NO,731.601,1
0xec2672bd9667b322a77c81a8ae681bce1864bf95,maker,NO,10583.11564,6
0xec3bb924a5e974b5142fd70948200d3c1a453418,maker,YES,678.869999,1
0xec3bb924a5e974b5142fd70948200d3c1a453418,taker,NO,600.0,1
0xec3bb924a5e974b5142fd70948200d3c1a453418,taker,YES,624.699999,1
0xec5fe39930b0b3b91e5f331927422d4ba2b72a90,maker,NO,8144.879995,2
0xec5fe39930b0b3b91e5f331927422d4ba2b72a90,taker,NO,1939.45795,3
0xec5fe39930b0b3b91e5f331927422d4ba2b72a90,taker,YES,1380.234314,2
0xec7035d16211f2993461d6b7ff7d5c6a8a33e529,maker,NO,530.67118,1
0xec7035d16211f2993461d6b7ff7d5c6a8a33e529,taker,NO,508.62016,1
0xeca0c0888e34df59589c67fbe53dc7f298b5e8f8,maker,NO,4232.4820199999995,4
0xeca0c0888e34df59589c67fbe53dc7f298b5e8f8,maker,YES,6296.415989,4
0xeca0c0888e34df59589c67fbe53dc7f298b5e8f8,taker,NO,1845.3375,1
0xeca0c0888e34df59589c67fbe53dc7f298b5e8f8,taker,YES,4123.011219,5
0xecbeba24a9e7d8fc3091db367f2578e911ac42ff,maker,YES,5944.37868,8
0xecef29d3d91b251c9e24dcd84ac242cb1702b593,maker,NO,18427.02571,7
0xecef29d3d91b251c9e24dcd84ac242cb1702b593,maker,YES,3333.0564,3
0xecef29d3d91b251c9e24dcd84ac242cb1702b593,taker,NO,2813.05298,4
0xecef29d3d91b251c9e24dcd84ac242cb1702b593,taker,YES,8565.3866,4
0xee0b2e976171ec4a8dba85d2183e32811ccb9dc0,maker,NO,4626.579998,1
0xee0b2e976171ec4a8dba85d2183e32811ccb9dc0,taker,NO,3243.02328,2
0xeedbc7bcc22f14e16f2cdf7ac01243bc806359e5,maker,NO,1665.48346,3
0xef9f447115075a4a8b7edd8eac47a64e094179ee,maker,YES,4015.2867100000003,5
0xef9f447115075a4a8b7edd8eac47a64e094179ee,taker,YES,670.0,1
0xefe8af61e75cf922ac3ca7cca2d777ef41b5e0f2,maker,NO,1099.26372,1
0xefe8af61e75cf922ac3ca7cca2d777ef41b5e0f2,taker,NO,1082.1002,1
0xeff9837de49ff99f1a2e5f7fa03e27a07b3c05fd,maker,YES,2235.575359,2
0xeff9837de49ff99f1a2e5f7fa03e27a07b3c05fd,taker,YES,1737.8082399999998,2
0xf0001334890299a598c591ecb31a74bec5a278c9,taker,NO,2268.036,2
0xf03e9f1dab5cbcf12a5a597395c791823d28fe3b,maker,YES,967.16021,1
0xf03e9f1dab5cbcf12a5a597395c791823d28fe3b,taker,NO,5413.41665,4
0xf0b0105e98cea35809bdeeb0046b95ddb1a88e3c,maker,YES,1831.999997,3
0xf0b0105e98cea35809bdeeb0046b95ddb1a88e3c,taker,NO,588.14458,1
0xf0b0105e98cea35809bdeeb0046b95ddb1a88e3c,taker,YES,601.844999,1
0xf0bf7489e94705d8ecf3e823dda63dea027684c7,maker,YES,1238.38827,2
0xf0bf7489e94705d8ecf3e823dda63dea027684c7,taker,NO,2602.9224,1
0xf1554a6292c37db1cd007102b0f55bd7e7ac76bd,maker,NO,4145.73075,1
0xf1554a6292c37db1cd007102b0f55bd7e7ac76bd,taker,NO,4145.73075,1
0xf192501abae4c453cc15ddbe9543ed11e99a6ee2,taker,NO,775.0,1
0xf1f9a438f2697381b4ac8eb283d6f4dd772d1245,maker,YES,4283.127031,5
0xf1f9a438f2697381b4ac8eb283d6f4dd772d1245,taker,NO,3500.0,1
0xf1f9a438f2697381b4ac8eb283d6f4dd772d1245,taker,YES,510.0,1
0xf2b05d854e0af18e70b76e96534e2e7f7a04b26b,maker,NO,999.999999,1
0xf31b74c1f464a97aa775e19195f94e125092241b,maker,NO,4506.91212,3
0xf31b74c1f464a97aa775e19195f94e125092241b,taker,NO,583.64648,1
0xf3fb23c98cb720442dc0f019a8cadc5b132eb340,maker,NO,534.896,1
0xf495c198a6f763cf4d06bef0cfb0020999763429,taker,NO,928.60682,1
0xf4baccff188321440a1ed01a5d5fd89c3e1f5933,taker,NO,3408.0624399999997,4
0xf65b66a5ccb0876ea8b972c2952c99f1d527e257,maker,NO,675.0,1
0xf71f4fd25ad343606725ff3fc09f8bcff450043a,maker,NO,5520.0,4
0xf7489d16282d3f223be74cd3fa75890781b9ecb8,taker,NO,524.141538,1
0xf76b8a0b3fd7883f971127f7bc26c80ee0e60062,maker,YES,604.06,1
0xf76b8a0b3fd7883f971127f7bc26c80ee0e60062,taker,NO,7778.84797,6
0xf81c11c712ac751d2fa21fcb3c617e2b1ba94540,taker,NO,2662.908,3
0xf9d535772359fc53979a44b98bd69f5a82ebfba3,maker,NO,774.2572,1
0xfa394a598dbf573202a8286b45f512c7a383977f,maker,NO,1144.08738,2
0xfab141988e3194c5a5f09b40520fe6612d7c7c93,taker,NO,565.8,1
0xfacd5eb6566d469f71fb42415177c74eb27d9109,maker,NO,2833.0772399999996,2
0xfacd5eb6566d469f71fb42415177c74eb27d9109,taker,NO,603.74664,1
0xfb5148fc7223630e0967dbfa8cd920d83ab4742d,maker,NO,3607.9574000000002,4
0xfba638c083dcd88a6711a1ffba4352c5431a1fca,maker,NO,6443.1487400000005,3
0xfba638c083dcd88a6711a1ffba4352c5431a1fca,taker,NO,5127.40874,1
0xfc2f4f50ce2f6045d35558a5e2d8d4b2ac6610c7,maker,YES,8456.352359999999,6
0xfc2f4f50ce2f6045d35558a5e2d8d4b2ac6610c7,taker,NO,7208.89242,4
0xfc2f4f50ce2f6045d35558a5e2d8d4b2ac6610c7,taker,YES,780.7324,1
0xfc8dce60c93690dd7a22b0024693294f0afe55c5,maker,NO,3097.16967,5
0xfc8dce60c93690dd7a22b0024693294f0afe55c5,taker,NO,519.23862,1
0xfcf2378f20cf408d077c21e731272f21cccea469,maker,NO,10189.622627,5
0xfcf2378f20cf408d077c21e731272f21cccea469,taker,NO,732.2875,1
0xfd3131e14052d70d4907fbf231b3126c6f29d389,maker,NO,2147.519823,2
0xfd66d7ed45d7962ad009e669cdaec9319e38fb6d,maker,YES,32406.550498,19
0xfd66d7ed45d7962ad009e669cdaec9319e38fb6d,taker,NO,46003.305,17
0xfd66d7ed45d7962ad009e669cdaec9319e38fb6d,taker,YES,9386.1506,1
0xfd9f38391aebfcb3bd8dc117961ae881b37b6610,maker,NO,2863.5801,2
0xfe0216df8c009130ea8beb63ed50ee5caddfb22d,taker,NO,2725.317692,1
0xfe20afbfdd53f2a06354bf8fd0f5a2b43c31516f,taker,NO,693.954,1
0xfe495635aad93a476355c5ce38ae0af530197a4c,maker,NO,2706.19738,4
0xff7ca9cd180d33119e653e3eb50555a3e2ccb233,maker,YES,1793.7031299999999,2
0xff7ca9cd180d33119e653e3eb50555a3e2ccb233,taker,NO,5304.0094,5
0xff7ca9cd180d33119e653e3eb50555a3e2ccb233,taker,YES,1268.42457,1
0xff9152ac8cb6260419ea8940248177083aceab3a,maker,NO,8417.52784,8
0xff9152ac8cb6260419ea8940248177083aceab3a,taker,NO,864.5816,1
0xff9987b272e9730e9b23d03d9cee2e49d8d75602,maker,YES,9744.019998,2
0xff9987b272e9730e9b23d03d9cee2e49d8d75602,taker,NO,1560.21948,2
0xff9987b272e9730e9b23d03d9cee2e49d8d75602,taker,YES,6727.453469,4
0xffeafb3a833da1d324af43edd7f106fe138a06c0,maker,NO,710.25,1
